Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
EFX,2436400000,0.0575,844700000,1591700000,0,751700000,953500000,638200000,68600000,520197135.2,135910625,367400000,367400000,3.03,2.97,1,0.6533,0.345,0.2611,0.151,0.2175,840400000,636200000,128300000,0,128300000,337200000,0,590500000,4661000000,20300000,44812500,823100000,1145700000,1526100000,2426400000,2200100000,257066361.9,204200000,616200000,-86400000,367551375,25.25707055,0.013061122,12.55764841,0.150796257,0.294875,0.167,0.0984,0,0.522720446,0.717,0.565544891,0.3274,0.6937,9.2741,20.1023,18.153,8118979393,8684481125,26.6898,18.5003,4.5763,13.2671,0.0375,0.6937,0.3274,0.0984,-232600000,0.167,0.0495,0.0414,0.0442,0.0443,0.0448,0.083,0.0908,0.0267,-0.0437,0.0583,Industrials,38.52233716,1
ROK,5811623250,0.0428,2893247664,2153408831,0,818209625,1392664375,660809250,59300000,520197135.2,135910625,414820319,412967495.5,5.34,5.24,1.55,0.4158,0.203,0.1802,0.125,0.1348,976678204.7,704315387.1,668219250,5000000,448755875,719095625,243529375,1679544766,6224300000,431050863.6,44812500,925910625,900400000,1225400000,3566200000,2658100000,-168994603.1,152500000,770537959.3,-140600000,367551375,16.49690856,0.023497681,11.68747697,0.124828263,0.2876,0.311,0.1898375,11.0043,1.064135726,2.325,1.793983807,0.1969,0.461,18.4580625,47.9964,19.262,8118979393,8684481125,18.3746,16.986,2.1975,10.8135,0.0544,0.461,0.1969,0.1898375,554673000,0.311,0.07,0.1456,0.1363,0.0932,0.1013,0.0182,0.0272,0.065,0.037,0.1303,Industrials,-5.403115866,0
WM,5811623250,0.0009,2893247664,2153408831,0,818209625,1392664375,660809250,103553750,520197135.2,135910625,414820319,412967495.5,2.8,2.79,1.5,0.3568,0.248,0.1555,0.093,0.0843,976678204.7,704315387.1,668219250,0,448755875,719095625,106000000,1679544766,11956184656,431050863.6,44812500,925910625,1354699625,3334118750,7722981625,3681276750,257066361.9,274576875,770537959.3,-329093375,367551375,16.2324518,0.032890799,8.856074498,0.092740783,0.1213,0.2213,0.0818,24.3218125,0.657181763,1.012,0.930846485,0.443,1.6084,4.6717,30.5642,12.81,8118979393,8684481125,18.3286,19.9157,2.2598,9.1175,0.0546,1.6084,0.443,0.0818,41000000,0.2213,0.0253,1.2574875,1.1228,1.5229,1.485725,-0.0505,-0.0034,-0.0578,0.0531,-0.0774,Industrials,6.238259368,1
RHI,4695014000,0.1058,2772098000,1922916000,0,818209625,1392664375,496625000,0,497349000,135910625,305928000,305928000,2.28,2.26,0.72,0.4096,0.117,0.1059,0.065,0.0592,547030000,497349000,287119000,0,287119000,657676000,0,1323283000,1647267000,175107000,140000,623362000,1159000,1299000,667409000,979858000,-168994603.1,49681000,340698000,-62830000,277868000,23.57835159,0.013531158,13.71324415,0.065160189,0.294875,0.3122,0.1898375,0,2.232700923,2.123,1.5156442,0.0008,0.0013,0,34.9441,7.293,7937225063,7651405063,25.6053,28.2286,1.6297,13.9872,0.0391,0.0013,0.0008,0.1898375,554673000,0.3122,0.116,0.2509,0.2523,0.2131,0.2324,0.1018,0.0876,0.1053,0.0798,-0.0903,Industrials,-17.38908297,0
AL,1050493000,0.2234,0,1050493000,0,82422000,435127000,615366000,103553750,394776000,135910625,255998000,255998000,2.51,2.38,0.13,1,0.672,0.5433125,0.244,-0.28425,952023000,615366000,290288000,0,84388500,0,0,275370000,10691180000,190952000,2798000,121802000,73960000,3334118750,7722981625,2772062000,4745816,274576875,769018000,-329093375,-237679625,13.18179453,0.003628079,3.849487919,0.243693199,0.0558,0.0923,0.0425,0,0.09825791,2.005,1.427704052,0.6202,2.392,2.7896,10.2845,27.139,3512894059,8684481125,13.6693,0,9.0632,9.7965,0.0732,2.392,0.6202,0.0425,97410000,0.0923,0.2234,0.2667,0.2667,0.3444,0.3351,0.1755,0.3232,0.1456,0.0919,0.1328,Industrials,-2.185446086,0
TDG,2372906000,0.2331,1105032000,1267874000,0,276446000,340054000,660809250,103553750,321884000,135910625,180284000,180284000,3.16,3.16,1.55,0.5343,0.323,0.2822,0.076,0.2137,765957000,669572000,668219250,0,448755875,351307000,243529375,1679544766,6756848000,115741000,44812500,585907000,1354699625,3334118750,7722981625,-1556099000,257066361.9,96385000,541222000,-34146000,367551375,29.84733508,0.052068448,21.24082482,0.07597604,0.137,-0.1159,0.1037,5.4384,0.351185346,2.884,1.998363221,0.85145,-1.436475,1.9258,41.635,-17.966875,8118979393,8684481125,58.3323,20.7178,6.8986,21.3716,0.0171,-1.436475,0.85145,0.1037,554673000,-0.1159,0.208,0.222,0.238,0.3705,0.3222,0.151,0.1666,0.0989,-0.35185,0.3039,Industrials,15.52466633,1
CAJ,5811623250,-0.1217,2893247664,2153408831,21775625,818209625,1392664375,660809250,4175086.424,520197135.2,135910625,414820319,412967495.5,1.9124,1.9124,0.01,0.4994,0.0014,0.1002,0.0006,0.0992,976678204.7,704315387.1,668219250,5000000,448755875,719095625,243529375,1679544766,11956184656,431050863.6,8500475.96,925910625,9585998.43,18086474.39,7722981625,3681276750,4745816,274576875,770537959.3,-329093375,367551375,3.220970583,0.052068448,1.374458537,0.068360551,0.0014,0.0856,0.0923,6.4375,0.835590943,0.0217,1.706033022,0.0005,0.0007,18.4580625,69.69345,21.8719,8118979393,1148673600,16.5551,0.0974,2.2776,10.0823,0.0604,0.0007,0.0005,0.0923,554673000,0.0856,-0.0899,-0.0321,-0.0524,-0.028,0.003,0.0114,0.1764,-0.0756,-0.0877,-0.3067,Industrials,-0.971931945,0
CNI,5811623250,0.0507,2893247664,2153408831,0,0,1220309811,660809250,103553750,520197135.2,135910625,414820319,412967495.5,3.3219,3.3133,0.778,0.4979,0.4096,0.3899,0.2246,0.186,976678204.7,704315387.1,443201376.9,0,443201376.9,719095625,243529375,1679544766,11956184656,431050863.6,44812500,925910625,1354699625,3334118750,7722981625,3681276750,4745816,274576875,770537959.3,-329093375,367551375,16.4727929,0.015679709,10.46745115,0.261002143,0.112,0.2351,0.0979,24.3218125,0.382933064,0.7788,0.655611086,0.2642,0.6215,12.752,17.1966,14.1386,914907044.1,1148673600,20.7442,25.0329,2.2776,10.0823,0.0482,0.6215,0.2642,0.0979,-208000000,0.2351,0.0747,0.0978,0.0932,0.1102,0.1402,0.1306,0.2702,-0.0381,-0.0209,-0.0222,Industrials,-16.3024425,0
SPAR,506764000,0.0793,451510000,55254000,3851000,51205000,56405000,-1151000,341000,-930000,-2103000,1173000,1173000,0.03,0.03,0.1,0.109,0.015,-0.0012,0.002,0.0073,7789000,-589000,28570000,0,28570000,48362000,71163000,161251000,238813000,22762000,59000,60620000,5202000,5261000,70195000,168760000,-23309000,8378000,6506000,-2815000,3691000,29.84733508,0.020226711,21.24082482,0.002314687,0.0078,0.007,-0.0048,6.6425,2.122011783,2.66,1.26908611,0.022,0.0312,-1.7273,14.7956,4.927,179276317,155967317,58.8168125,48.8107,0.3078,20.024,0.0057,0.0312,0.022,-0.0048,100631000,0.007,0.2217,0.9219,0.8596,1.1964,1.1667,-0.5013,-0.6195,-0.0571,-0.0364,-0.0148,Industrials,-40.5048012,0
NMFC,135601000,0.435875,16024000,119577000,0,4998000,29303000,90274000,13269000,46504000,929000,45575000,45575000,0.88,0.86,1.48,0.8818,0.441,0.4408,0.328,-0.28425,59773000,59773000,23445000,0,84388500,21146000,0,275370000,1514920000,37229000,2798000,121802000,73960000,670608000,712750000,802170000,4745816,0,-289571000,0,-237679625,11.14939954,0.052068448,8.893294366,0.322629035,0.0558,0.0568,0.0425,0,0.089510337,2.005,1.427704052,0.4427,0.836,4.5047,2.6154,15.472,865299700.8,1951539982,16.9773,0,9.4101,13.5657,0.0589,0.836,0.4427,0.0425,97410000,0.0568,0.3158,-0.0347,0.7869,-0.264,-0.5,-1.1847875,-1.97835,0.48485,-0.1648,0,Industrials,-3.720317647,0
BLDP,68721000,0.122,58475000,10246000,14294000,17715000,38300000,-28054000,942000,-29011000,417000,-29428000,-29428000,-0.2,-0.2,0,0.1491,-0.327,-0.3259875,-0.2,-0.28425,-22459000,-28069000,23671000,0,23671000,13146000,12538000,50649000,127949000,12556000,1537000,24901000,9226000,10763000,48715000,81928000,4745816,5610000,-20671000,-4240000,-24911000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,5.1621,0.537096812,2.034,1.478534999,0.0841,0.1314,-11.0748375,0.687,0.819,914907044.1,1148673600,0,0,2.2776,10.0823,-0.101,0.1314,0.0841,-0.1088625,25748000,-0.24205,-0.3208875,-0.4227,-0.4482,-0.3561,0.5833,-0.1869,-0.4095,0.0643,0.0012,-0.155,Industrials,-14.75410349,0
WCN,2079166000,0.078,1138388000,940778000,0,229474000,490442000,450336000,64674000,384860000,135910625,232525000,232525000,1.247,1.24,0.371,0.4525,0.34,0.2162,0.112,0.1506,707478000,449534000,14353000,0,14353000,259969000,0,366144000,5245267000,120717000,16095000,360311000,1354699625,1987247000,3011526000,2228185000,257066361.9,257944000,545077000,-231856000,313221000,22.55820664,0.011230144,10.22060332,0.111835707,0.0894,0.1044,0.0577,0,0.396388973,1.016,0.761347836,0.3789,0.8919,6.9508,11.1589,11.959,5460050607,7432944607,23.5178,17.4453,3.575,10.5063,0.0425,0.8919,0.3789,0.0577,5833000,0.1044,0.0889,0.1405,0.1415,0.1884,0.1842,0.1261,0.0982,0.0357,0.0852,-0.0471,Industrials,28.71973324,1
ABM,4649700000,0.0501,2893247664,489200000,0,348200000,374400000,114800000,10700000,119300000,43700000,75600000,75600000,1.35,1.32,0.62,0.1052,0.04,0.028,0.016,0.018,186400000,130000000,36700000,0,36700000,687300000,0,927200000,2192900000,173700000,0,526400000,319800000,319800000,1224100000,968800000,257066361.9,56400000,121200000,-37400000,83800000,18.76671151,0.024387435,9.523945225,0.016259113,0.1563,0.078,0.044,0,2.120342925,1.761,1.375379939,0.1458,0.3301,12.1495,69.69345,17.269,1540856947,1823956947,20.4741,18.5036,0.3923,9.7852,0.0488,0.3301,0.1458,0.044,400800000,0.078,0.055,0.0664,0.0902,0.037,0.015,-0.1042,-0.1856,0.0348,0.0333,0.0156,Industrials,1.749590146,1
TYME,0,0,0,0,0,14653,8599772,-8599772,3503301,-53913,0,-53913,-53913,0,0,0,0,0.137,0,0.051,0,-53913,-8223517,4446284,0,4446284,0,0,4477068,4489946,1474331,0,1474331,0,0,1474331,3015615,-4446284,0,-6610156,0,-57670,16.20936225,0.002559596,10.55393306,0.056318405,0.294875,0.3776875,0,0,0,0,3.015797674,0,0,-2.3474,0,-0.001,273004200,274344476,0,0,0,0,-0.0057,0,0,0,-42615,0.37735,0,-1.063,-1.018,-1.4557,0,-0.7307,-1.97835,0.48485,0.0371,0,Industrials,76.14422744,1
ALK,5368000000,0.0411,2441000000,2153408831,0,818209625,1392664375,660809250,48000000,520197135.2,135910625,414820319,412967495.5,4.47,4.42,0.625,0.5453,0.245,0.1906,0.113,0.0626,976678204.7,704315387.1,107000000,5000000,448755875,259000000,58000000,1639000000,6064000000,62000000,44812500,925910625,686000000,803000000,3937000000,2127000000,-168994603.1,274576875,770537959.3,-329093375,336000000,12.43505993,0.009038693,6.314511206,0.112704918,0.1418,0.2844,0.1826,24.3218125,0.885224274,0.981,0.883303411,0.1324,0.3775,18.4580625,39.6323,15.704,7926084495,7512084495,13.3691,24.0899,1.3994,5.7039,0.0748,0.3775,0.1324,0.1826,-32000000,0.2844,0.0857,0.1732,0.148,0.1909,0.2314,0.0499,-0.1904,0.0387,0.0829,-0.0781,Industrials,34.96373742,1
TEX,5484000000,-0.2259,2893247664,1051500000,0,651500000,651500000,400000000,103553750,345600000,26600000,319000000,319000000,2.91,2.79,0.2,0.1917,0.116,0.0854,0.058,0.06,633800000,468300000,478200000,0,448755875,719095625,243529375,1679544766,5928000000,431050863.6,44812500,925910625,1354699625,1788800000,3888900000,2005900000,257066361.9,165500000,410700000,-81500000,329200000,9.129653542,0.00748534,7.93130243,0.05816922,0.1327,0.159,0.0637,3.5679,0.925101215,2.043,0.952224454,0.3018,0.8918,3.8166,49.9909,18.285,3022192000,4332792000,9.5808,9.2905,0.7901,6.8362,0.1044,0.8918,0.3018,0.0637,554673000,0.159,-0.2695,0.0655,-0.0456,0.4115,0.4335,1.1788,1.79425,-0.0931,-0.0724,-0.0951,Industrials,-34.37522202,0
HDSN,55810000,-0.0482,49364000,6446000,0,7431000,7431000,-985000,641000,-1626000,-906000,-720000,-720000,-0.02,-0.02,0,0.1155,0,-0.0176,-0.013,0.0176,-6000,-985000,935000,0,935000,3968000,37017000,43328000,59935000,2529000,6320000,11214000,4389000,10709000,15936000,43999000,9774000,979000,1701000,-716000,985000,16.20936225,0,10.55393306,-0.012900914,-0.018,-0.0164,-0.0114,1.5725,0.93117544,3.864,0.43722133,0.1787,0.2434,-1.5367,1.9164,1.511,120758476,130532476,0,51.7294375,2.3389,0,-0.0053,0.2434,0.1787,-0.0114,32114000,-0.0164,0.5262125,0.8839,0.8839,0.8768,0.9167,1.1893125,1.1412,0.1445,0.336,-0.3368375,Industrials,-20.58823473,0
CVEO,942891000,-0.0943,544921000,397970000,0,70345000,540861000,-142891000,21376000,-157664000,31379000,-189043000,-189043000,-1.77,-1.77,0.26,0.4221,0.041,-0.1445,-0.2,0.0551,38682000,-136288000,263314000,0,263314000,160253000,13228000,463956000,1829161000,36277000,19375000,118441000,755625000,775000000,969052000,858001000,257066361.9,174970000,291053000,-239072000,51981000,16.20936225,0.052068448,21.24082482,-0.18782313,-0.1186,-0.2203,-0.061,24.3218125,0.515477314,3.917,3.576185611,0.4237,0.9033,-6.3757,8.8696,8.071,438675338.5,950361338.5,0,8.4053,1.0079,24.5686,-0.13175,0.9033,0.4237,-0.061,345515000,-0.2203,-0.1903,-1.1198125,-1.018,-1.4557,-1.255675,-0.1373,-0.0224,-0.1385,-0.35185,0.4848625,Industrials,-63.30749356,0
TRU,1304700000,0.1027,500200000,804500000,0,434900000,676100000,128400000,103553750,-9900000,2600000,-12500000,-12500000,-0.09,-0.09,0,0.6166,0.323,0.138,-0.01,-0.0007,421300000,180100000,77900000,0,77900000,200400000,0,401000000,4665800000,106500000,44812500,329900000,1354699625,2939900000,3894700000,587100000,257066361.9,241200000,154300000,-155200000,-900000,16.20936225,0.002559596,6.987419891,-0.009580747,-0.0495,-0.0213,0.0193,0,0.279630503,1.216,0.843588966,0.6301,2.428325,0.9479,8.8574,3.986,3757177246,6646577246,0,51.7294375,4.9074,15.1679,-0.0012,2.428325,0.6301,0.0193,71100000,-0.0213,0.1342,0.0928,-0.2411,0.6439,0.625,0.076,-1.0146,0.0386,-0.0706,0.0255,Industrials,8.543306562,1
XYL,3916000000,0.0206,2403000000,1513000000,21775625,818209625,1050000000,463000000,54000000,421000000,84000000,337000000,337000000,1.84,1.83,0.512,0.3864,0.158,0.1213,0.086,0.0764,617000000,475000000,663000000,0,448755875,719095625,243529375,1679544766,4833000000,338000000,44812500,903000000,1195000000,1284000000,2706000000,2127000000,257066361.9,142000000,416000000,-117000000,299000000,19.45576047,0.014336718,13.63791131,0.086057201,0.2078,0.1584,0.0862,8.1498,0.810262777,2.286,1.588039867,0.2657,0.6037,8.7963,21.3872,11.617,6923962862,7544962862,20.6902,23.3131,1.9267,12.2285,0.0483,0.6037,0.2657,0.0862,554673000,0.1584,0.0093,0.3456,0.2755,0.4781,0.4959,0.284,0.4657,-0.0129,-0.0399,0.0346,Industrials,-2.606616307,0
DY,1811593000,0.1262,1475045000,429062000,0,161858000,274744000,154318000,27025000,66319000,26341000,39978000,39978000,1.18,1.15,0,0.1858,0.103,0.0514,0.022,-0.0027,185918000,162609000,20672000,0,20672000,503310000,49095000,605736000,1212354000,63318000,10938000,196532000,446863000,451982000,727420000,484934000,257066361.9,92772000,141900000,-102997000,-4951000,24.0259296,0,7.681040101,0.022067871,0.065,0.0824,0.0509,24.3218125,1.494277249,3.082,2.666140883,0.3776,0.944,6.017,53.64,14.359,965490050.2,1402619050,24.1017,0,0.7742,7.5443,0.0415,0.944,0.3776,0.0509,409204000,0.0824,0.2749,0.7457,0.8838,0.1361,0.1028,0.6856,-1.1176,0.1168,0.1066,0.0129,Industrials,76.14422744,1
CVG,2856000000,0.06185,1814000000,1041000000,8000000,715000000,890000000,151000000,19000000,129000000,13000000,120000000,120000000,1.19,1.13,0,0.364495798,0.110644258,0.053221289,0.042016807,0.0342,316000000,152000000,199000000,5000000,13000000,511000000,1758930,1626000000,2516000000,40000000,2798000,368000000,64000000,64000000,1289000000,1227000000,-135000000,168000000,261000000,-117000000,144000000,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,914907044.1,1148673600,14.68245,8.99375,2.2776,10.0823,0.0362,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0,Industrials,24.15527443,1
QUAD,4777600000,-0.0038,2893247664,970500000,0,425500000,829200000,141300000,92900000,38800000,20200000,18600000,18600000,0.39,0.38,1.2,0.2031,0.098,0.0276,0.004,0.0337,468100000,131700000,40800000,0,40800000,719095625,243529375,1133900000,4008800000,406900000,44812500,862600000,1318400000,1414600000,2856300000,1152500000,257066361.9,274576875,293200000,-132400000,160800000,29.84733508,0.052068448,4.627565157,0.003893168,0.0087,0.0161,0.0276,17.0537,1.191778088,1.315,0.935543705,0.3529,1.2274,1.4177,69.69345,24.263,1121269371,2495069371,58.8168125,6.7823,0.5222,5.3302,0.017,1.2274,0.3529,0.0276,271300000,0.0161,-0.0236,-0.0679,-0.0063,-0.4277,-0.4179,-0.3353,-0.4647,-0.0377,-0.1152,-0.0072,Industrials,-55.69471282,0
WAIR,1355877000,0.435875,952877000,403000000,0,219066000,219066000,183934000,29225000,156908000,54806000,102102000,102102000,1.06,1.05,0,0.2972,0.153,0.1373,0.075,0.0318,207535000,186133000,104775000,0,104775000,301668000,243529375,1238046000,2412274000,159608000,25015000,222103000,1081825000,1106840000,1419984000,992290000,257066361.9,21402000,53689000,-10517000,43172000,16.35175898,0,13.76224394,0.075303291,0.0959,0.1029,0.0545,1.9584,0.562074209,4.7095,1.829975282,0.4588,1.1154,6.369,14.1309,10.342,1686867952,2688932952,16.4151,38.672,1.9832,12.9565,0.0609,1.1154,0.4588,0.0545,554673000,0.1029,0.2687,0.0182,0.0173,-0.0259,-0.0536,-0.3671,-0.4389,0.4789,0.1148,0.4848625,Industrials,-14.80426972,0
TPC,4492309000,0.0758,2893247664,505442000,0,263752000,263752000,241690000,46035000,187438000,79502000,107936000,107936000,2.22,2.2,0,0.1125,0.064,0.052,0.024,-0.0281,287175000,233473000,179953000,0,179953000,719095625,0,1679544766,3773315000,431050863.6,44812500,925910625,784067000,865359000,2407810000,1365505000,257066361.9,53702000,-56678000,-69678000,-126356000,10.82944838,0,7.427204109,0.024026842,0.0658,0.079,0.0652,0,1.190547039,1.82,1.756146877,0.2293,0.6337,5.0716,69.69345,28.119,1171522812,1856928812,10.8423,0,0.4134,6.4662,0.0922,0.6337,0.2293,0.0652,554673000,0.079,0.0825,0.2603,0.1858,0.2364,0.2198,-1.1847875,-1.97835,0.1106,0.0786,0.1791,Industrials,-29.98745346,0
ECHO,1173382760,0.3271,965165330,208217430,0,166812670,180832877,27384553,249532,27279149,10491591,16787558,16787558,0.73,0.71,0,0.1775,0.035,0.0235,0.014,0.0147,41404760,27528681,32542119,0,32542119,145198419,0,185667587,316044194,91330862,0,127246372,0,0,134170016,181874178,-32542119,13876079,32362545,-15155168,17207377,29.84733508,0,17.53322391,0.014306975,0.2106,0.0923,0.1095,0,2.232700923,1.459,1.396822048,0,0,18.4580625,49.4115,7.659,693416809.2,660874690.2,40,40.2976,0.5632,15.9613,0.025,0,0,0.1095,58421215,0.0923,0.3377,0.1864,0.1985,0.182,0.1774,0.3048,0.1056,0.2892,0.1288,0,Industrials,-28.33040829,0
SSW,717170000,0.0592,175641000,541529000,0,30462000,211989000,329540000,98501000,131247000,0,131247000,131247000,0.8,0.79,1.355,0.7551,0.573,0.3204,0.183,-0.2528,411275000,229748000,201755000,5000000,448755875,23742000,0,516926000,5895393000,65208000,44812500,416937000,1354699625,3334118750,4150169000,1745224000,4745816,181527000,342959000,-329093375,-181296000,6.642992284,0.052068448,10.1101132,0.183006818,0.0253,0.0752,0.0388,0,0.121649227,1.24,1.165132862,0.5737,1.9381,2.3324,10.3624,25.217,1354930000,1148673600,22.525,0,2.2776,10.0823,0.0444,1.9381,0.5737,0.0388,99989000,0.0752,0.0362,-0.361,0.045,-0.5611,-0.7619,0.0467,-1.97835,-0.0088,0.0115,0.0434,Industrials,-6.835442978,0
BECN,2326905000,0.0385,1799065000,527840000,0,428977000,428977000,98863000,10095000,88768000,34922000,53846000,53846000,1.09,1.08,0,0.2268,0.056,0.0425,0.023,0.0078,129157000,98863000,54472000,0,54472000,360802000,243529375,798338000,1433896000,220834000,35116000,336235000,216460000,251576000,616795000,817101000,197104000,30294000,55497000,-37239000,18258000,23.29450347,0,11.80925411,0.02314061,0.0978,0.0659,0.0573,8.4156,1.622785056,2.374,1.235070709,0.1754,0.3079,9.7933,47.2684,16.598,1257376491,1454480491,23.3761,51.7294375,0.6251,11.2613,0.0428,0.3079,0.1754,0.0573,462103000,0.0659,-0.0067,-0.2379,-0.2379,-0.2584,-0.2733,-0.293,-0.6514,0.0711,0.0665,-0.0755,Industrials,47.81047883,1
MWA,1184700000,0.057,836800000,347900000,0,220700000,223800000,124100000,49600000,73500000,18000000,55500000,55500000,0.35,0.34,0.07,0.2937,0.152,0.1039,0.047,0.0934,179800000,123100000,161100000,0,161100000,182100000,198000000,607400000,1312500000,116000000,44812500,244400000,494800000,541000000,960900000,350000000,257066361.9,56700000,147600000,-36900000,110700000,22.31897946,0.009041713,10.53728231,0.046847303,0.109,0.1586,0.0815,5.8288,0.902628571,2.485,1.404255319,0.4122,1.5457,2.4819,7.4416,2.198,1322415708,1702315708,23.6571,11.9076,1.4369,9.4678,0.0423,1.5457,0.4122,0.0815,363000000,0.1586,0.1108,0.2152,0.2754,0.3603,0.3462,0.2936,0.4265,0.0239,0.0562,-0.0995,Industrials,-13.69462676,0
TKR,3076200000,0.0134,2178200000,898000000,0,542500000,689600000,208400000,28700000,225500000,54700000,170800000,170800000,1.89,1.87,1.55,0.2919,0.127,0.0826,0.056,0.0646,391200000,254200000,294100000,0,294100000,475700000,243529375,1481900000,3001400000,143900000,8000000,533800000,522100000,530100000,1412300000,1576200000,236000000,137000000,307000000,-108300000,198700000,19.65121192,0.026903609,10.66622443,0.055523048,0.0988,0.1084,0.0601,5.267,1.024921703,2.776,1.442113151,0.1766,0.3363,8.8571,34.6862,17.773,3785147246,4021147246,22.582,19.0496,1.3072,10.279,0.0443,0.3363,0.1766,0.0601,554673000,0.1084,0.0341,-0.3672,-0.3187,-0.3498,-0.3152,-0.286,-0.3453,-0.30275,-0.3418,0.1894,Industrials,-31.14458817,0
CLGX,1405040000,0.0005,740301000,664739000,0,351617000,494981000,169758000,71092000,102970000,29770000,73200000,73200000,0.81,0.79,0,0.4731,0.226,0.1239,0.052,0.177,317426000,174062000,117037000,5000000,139301000,214344000,0,500625000,3516362000,170418000,11352000,550590000,1319211000,1330563000,2484172000,1014167000,257066361.9,143364000,321876000,-73217000,248659000,29.84733508,0,13.56350693,0.052098161,0.2297,0.0722,0.0376,0,0.399572058,0.909,0.642301894,0.3784,1.312,2.4484,15.4697,11.166,2834871942,4026133942,39,11.5385,2.8655,12.6837,0.0256,1.312,0.3784,0.0376,-49965000,0.0722,-0.0327,-0.1016,0.1943,-0.3205,-0.2832,-0.0903,0.0058,0.1709,0.0167,0.4848625,Industrials,7.731463453,1
G,2279438000,0.0692,1378088000,901350000,0,585646000,607319000,294031000,29395000,249421000,57419000,192002000,192002000,0.87,0.85,0,0.3954,0.157,0.1223,0.084,0.0921,358423000,278816000,461788000,0,448755875,525754000,0,1188508000,2742537000,15544000,44812500,622114000,649314000,788602000,1457401000,1285136000,257066361.9,79607000,271838000,-62013000,209825000,21.26884931,0,14.49338799,0.084232166,0.2586,0.1494,0.1022,0,0.831142114,1.91,1.587397165,0.2875,0.6136,9.4852,10.3213,5.819,4100047451,4426861451,21.7586,19.9244,1.9421,12.3509,0.046,0.6136,0.2875,0.1022,554673000,0.1494,0.1095,-0.0731,-0.0501,-0.1642,-0.13,-0.1276,-0.2117,0.0198,0.009,0.1914,Industrials,32.1693183,1
CFX,4624476000,0.0992,2893247664,1478845000,0,818209625,1069292000,409553000,51305000,330073000,-62025000,392098000,370185000,3.06,3.02,0,0.3198,0.12,0.0825,0.08,0.0652,556102000,381378000,305448000,0,305448000,719095625,243529375,1679544766,7211517000,431050863.6,9855000,925910625,1354699625,1536810000,3859073000,3146826000,257066361.9,174724000,385758000,-84458000,301300000,16.2676272,0,14.7651098,0.084787552,0.2577,0.1246,0.0471,10.4358,0.64126258,1.62,1.042552876,0.2131,0.4884,7.4335,37.3887,25.442,6378504090,7609866090,16.8529,21.1699,1.6456,13.6843,0.0593,0.4884,0.2131,0.0471,554673000,0.1246,0.1322,0.0146,0.0078,1.3395,0.9615,0.0651,0.0365,0.0925,0.0313,0.0334,Industrials,-55.21672295,0
CMCO,583290000,-0.0234,402242000,181048000,0,124717000,126698000,54350000,13492000,42722000,12301000,30421000,30421000,1.55,1.52,0,0.3104,0.119,0.0964,0.052,0.0148,69594000,56214000,112309000,0,112309000,93223000,97576000,326552000,598674000,35359000,1588000,89295000,150705000,152293000,307388000,291286000,39984000,13380000,29507000,-20846000,8661000,3.220970583,0.002559596,3.77926258,0.05215416,0.0963,0.1044,0.0852,6.0834,0.97430321,3.657,2.301719021,0.2544,0.5228,4.1665,29.6764,14.82,528863774.3,568847774.3,17.2839,51.7294375,0.9752,8.1738,0.0579,0.5228,0.2544,0.0852,237257000,0.1044,0.0391,-0.0029,-0.0004,-0.6115,-0.6154,-0.3037,-0.685,0.0561,0.1995,0.0014,Industrials,-31.50255707,0
